Month,spring,summer,winter,Mean Pressure(hPa),pressure_sma_7,Absolute Daily Max(deg. C),Mean(deg. C),Absolute Daily min(deg. C),Mean Dew Point(deg. C),Mean Relative Humidity(%),humidity_sma_7,Mean Amount of Cloud(%),cloud_sma_7,Total Bright Sunshine(hours),sunshine_sma_7,Prevailling Wind Direction(degrees),PWD_missing,Mean Wind Speed(km/h),MWS_missing,Total Rainfall(mm),rainfall_sma_7
9,0,1,0,-0.4170527910485609,-0.7378543130138729,0.5889749833772921,0.6666818253507465,0.7170135603390875,1.0188908772014662,1.2557657274705396,0.6861456612826393,0.7576487124350766,-0.45774374993465117,-0.6919945063975952,0.0783913748411929,0.06870094605335159,False,0.7756188559789529,False,0.836525448728829,2.119834859755491
2,0,0,1,0.21241456183984367,0.5984308148969305,-1.0268895872170694,-0.7751847699923576,-0.5430066806746928,-0.0972666757362067,1.6489408497052243,1.4993045632765893,0.8416553603064661,1.208736775537277,-1.2059372402377457,-1.908780378135947,-0.89644314087763,False,-0.43044980445366976,False,-0.275581577556608,-0.2471858607750076
5,1,0,0,-0.2021127193305738,-0.1705192236200266,0.4032434235388598,0.4328656207005135,0.290545171072885,0.6806613157052016,0.862590605235855,0.8524736185086752,0.5896354166922974,0.804741496634992,-0.6149030963215725,-0.920872135227304,-0.7892049089964098,False,-1.3350012997781366,False,-0.3146028767245181,-0.11122460494584833
6,0,1,0,-1.583870323231942,-1.1879714087311963,0.7747065432157245,0.8030746113967158,0.5037793657059866,0.8835990526029609,0.5677092635598415,1.4069001425954577,0.883658684242161,1.4444006882302771,-1.0517544200857005,-1.7441290043178568,1.1410832648655533,False,1.378653186195264,False,1.7145046800068053,5.603032747188212
6,0,1,0,-1.4610474251073655,-1.549002829254497,0.7747065432157245,0.9394673974426849,0.6976286335542605,1.1372712237251594,0.9608843857945262,0.5013368199203779,0.7996520363707714,1.023572272707063,-0.8975715999336554,-0.7959641964687421,0.926606801103113,False,-0.1289326393455141,False,2.007164423766131,0.8055427200736197
3,1,0,0,0.25847314863654897,1.2970500572080559,-0.8225848713947934,-0.6972460351089468,-0.5430066806746928,0.004202192712672333,1.7472346302638952,0.11323825305962945,0.8416553603064661,0.383913081111777,-1.0003601467016856,-0.8016418300486774,-1.0036813727588503,False,-0.43044980445366976,False,-0.3146028767245181,-0.5475954927022901
1,0,0,1,1.2257034713675172,1.0673027896024072,-1.3426332389424043,-1.4181793327804988,-1.3765585324222704,-1.365627531347199,-0.5135223225855411,-1.2543471730211029,-1.0484942167998,-0.7523236408009012,0.8498336951228569,0.6347994656748077,-0.4674902133527493,False,-0.1289326393455141,False,-0.3146028767245181,-0.5942107804151432
10,0,0,0,0.39664890902668226,-0.0579899496908637,0.5704018273934494,0.5108043555839242,0.48439443892115897,0.42698914458300313,-0.1203472003508565,-0.237898545528666,-0.166424414150209,-0.9374881436311157,0.618559464894789,0.651832366414613,-0.14577551770908878,False,-0.9329784129672625,False,-0.3146028767245181,-0.5864415657963304
3,1,0,0,0.6422947052758179,0.4741797415998895,-1.8812547624738583,-1.749418956034996,-1.512253019916062,-1.2303357067486935,0.6660030441185127,1.0188015757347093,0.8416553603064661,1.17507050229542,-1.308725787005776,-1.971234347515231,-0.36025198147152915,True,0.2730902474653601,False,-0.30484755193254054,0.07264680769930094
9,0,1,0,-0.7241100363599761,-1.6146449057132297,1.0161575710056867,0.978436764884391,0.9496326817570168,1.0527138333510933,0.5677092635598415,-0.42270738689092746,-0.166424414150209,0.266081124765277,0.7470451483548266,0.19194404643990065,0.2831774098157919,False,-1.4355070214808552,False,-0.22680495359672043,-0.26790376642516367
7,0,1,0,-1.0618730062025397,-1.5138374311512173,1.0533038829733732,1.1343142346512125,1.027172388896326,1.1372712237251594,0.4694154830011704,0.5013368199203779,0.08559552946395979,0.29133082969666996,0.618559464894789,0.18626641285997123,-0.03853728582786859,False,-0.7319669695618254,False,-0.18290599203282157,0.15681329940306316
4,1,0,0,0.6576475675413922,-0.048612510196777675,-0.8225848713947934,-0.5023991979004192,-0.252232778902282,-0.3509388468584052,0.0762403607664858,0.3904515151030225,0.8416553603064661,1.0067391360861349,-1.308725787005776,-1.1706880127444328,-0.5747284452339695,False,-0.5309555261563883,False,-0.28045923995259675,2.495346899664594
3,1,0,0,0.9800576751183816,0.8375555219967025,-1.4726453308293068,-1.2233324955719713,-1.00824492351055,-0.7060798864294833,0.9608843857945262,1.2036104170969706,1.1356786278563298,1.536982939645385,-1.308725787005776,-1.8974251109760811,-0.36025198147152915,False,1.177641742789827,False,-0.3146028767245181,-0.4737879538235993
4,1,0,0,0.5808832562135383,-0.11191022678207291,-0.5811338436048319,-0.58033793278383,-0.4848519003202106,-0.3509388468584052,0.37112170244249926,2.0167693190909204,-0.3344377098929882,0.9983225677756701,0.4900737814347513,-1.4943131268007146,-0.2530137495903089,False,0.4741016908707972,False,-0.3146028767245181,3.023653493743606
11,0,0,0,0.012827352387413341,0.4788684613469512,0.2918044876358008,0.3938962532588081,0.34869995142736737,0.10567106116155196,-0.7101098837028834,-1.0880192157950672,0.8416553603064661,-0.6513248210753297,-1.077451556777708,0.6575099999945494,-0.7892049089964098,False,1.6801703513034196,False,-0.295092227140563,-0.5890313040026045
1,0,0,1,1.2717620581642224,1.1493553851758558,-2.1227057902638204,-2.080658579289493,-2.0162611163215742,-1.940617785890849,-0.6118161031442122,-1.2913089412935541,0.8416553603064661,0.4849119008373489,-1.308725787005776,-0.5631812196914208,-1.0036813727588503,False,0.072078804059923,False,-0.3146028767245181,-0.308044708622343
2,0,0,1,0.8265290524626739,1.5010093662050146,-1.156901679103972,-1.086939709526002,-1.2214791181436513,-0.4693191933820977,1.3540595080292108,-0.071570588302632,0.8416553603064661,-0.5250762964183656,-1.2830286503137684,0.1749111457000993,-1.1109196046400704,False,0.4741016908707972,False,0.03171115339068376,-0.447890571760902
3,1,0,0,-0.47846424011084043,0.5421661779322278,-0.22824387991181,-0.15167489092506933,-0.11653829140848973,0.12258253923636545,0.6660030441185127,-1.2358662888848775,0.7576487124350766,-1.1984017612555087,-0.5892059596295651,0.6518323664146037,-0.7892049089964098,False,-0.8324726912645439,False,-0.3146028767245181,-0.5942107804151442
12,0,0,1,1.1028805732429405,0.8633434806055603,-0.8597311833624804,-0.833638821154916,-0.8725504360167584,-1.636211180544211,-2.381104153200293,-1.6978883922905301,-1.678544075835222,-2.385137893030973,1.0811079253509248,1.1117206863893192,-1.1109196046400704,False,1.177641742789827,False,-0.3146028767245181,-0.5942107804151381
8,0,1,0,-0.8315800722189783,-1.2278255265811457,1.1275965069087464,1.1732836020929187,1.2404065835294276,0.9343334868274001,-0.21864098090952766,-0.05308970416640456,0.3376154730781286,0.383913081111777,1.2866850188869847,1.1798522893485346,0.8193685692218928,False,-1.234495578075418,False,-0.3146028767245181,-0.4388264880389614
5,1,0,0,-0.53987568917312,-0.6440799180728075,-0.20967072392796715,-0.015282104879100152,0.19362053714874808,0.30860879805931063,0.862590605235855,1.6286707522301722,0.8416553603064661,1.208736775537277,-1.2059372402377457,-1.6476092334589505,-0.2530137495903089,False,1.881181794708857,False,0.24632829881418916,2.338667738185275
8,0,1,0,-2.382219161041611,-1.910034249777462,1.6847911864240435,1.5045232253474154,1.2404065835294276,1.1541827017999722,-0.3169347614681988,0.002352948242274054,-1.3425174843496634,-0.6849910943171872,1.5179592491150526,0.6007336641952045,1.3555597286279937,False,0.37359596916807863,False,-0.3146028767245181,-0.2264679551248505
6,0,1,0,-1.322871664717232,-1.4247517559574747,1.2761817547794918,0.978436764884391,0.8720929746177067,0.6637498376303888,-0.41522854202686993,-0.6629588806618675,-1.8885606955136958,-0.5334928647288297,1.723536342651113,0.6915758014741605,1.2483214967467735,False,-1.234495578075418,False,-0.3146028767245181,0.016967436264502367
7,0,1,0,-1.9062804308089314,-1.5536915490015026,0.44038973550654614,0.7056511927924519,0.5425492192756413,0.8666875745281475,0.7642968246771839,0.3904515151030225,0.9676653321135505,0.46807876421642,-1.308725787005776,0.6007336641951928,0.926606801103113,False,1.579664629600701,False,2.1583719580417826,1.517720726797785
6,0,1,0,-1.4303417005762344,-1.5536915490015213,1.2204622868279627,1.192768285813771,1.124097022820463,1.1880056579495986,0.4694154830011704,-0.5335926917082847,0.6316387406279922,0.5774941522524559,-0.17805177255744445,-0.09193763255683515,1.0338450329843332,False,-0.3299440827509512,False,0.19755167485430156,-0.18891675113393924
6,0,1,0,-1.1386373175303934,-0.8410061474490804,0.44038973550654614,0.4718349881422189,0.6200889264149505,0.7313957499296414,0.9608843857945262,1.0003206915984837,0.7576487124350766,0.964656294533813,-0.8975715999336554,-0.7562207614092022,-0.36025198147152915,True,-0.028426917642795556,False,-0.3146028767245181,-0.270493504631433
12,0,0,1,0.8265290524626739,0.729714967814396,-1.1940479910716582,-1.5935414862681738,-1.841796775258128,-2.245024391237487,-2.2828103726416216,-1.8457354653803384,-2.7706304981632868,-2.2588893683740086,1.1325021987349395,0.8562271752922656,-0.89644314087763,False,-0.8324726912645439,False,-0.3146028767245181,-0.5916210422088738
10,0,0,0,0.7497647411348202,0.8703765602261342,0.14321923976505474,0.23801878349198588,0.27116024428805807,0.1394940173111783,-0.21864098090952766,-1.3652324778384601,-0.376441033828683,-1.5939804718473298,1.0297136519669094,1.594319540683778,-0.4674902133527493,False,0.2730902474653601,False,-0.3146028767245181,-0.5942107804151399
1,0,0,1,1.1949977468363686,1.4822544872168613,-1.045462743200913,-1.1843631281302658,-1.260248971713306,-1.3148930971227597,-0.9066974448202257,-2.0490251908788255,-1.7205473997709166,-0.36516149851954416,0.9526222418908871,-0.71079969276973,-1.0036813727588503,False,-1.234495578075418,False,-0.3146028767245181,-0.5942107804151381
3,1,0,0,0.350590322229977,0.828178082502803,-1.806962138538485,-1.6130261699890265,-1.4734831663464074,-0.976663535626495,1.1574719469118684,1.0557633440071623,1.3456952475348039,1.6043154861290991,-1.308725787005776,-1.9485238131954907,-0.5747284452339695,False,1.0771360210871084,False,-0.26094859036864176,-0.2614294209094902
7,0,1,0,-0.5859342759698427,-1.040276736698847,0.3103776436196436,0.4328656207005135,0.40685473178184967,0.9512449649022136,1.7472346302638952,0.5752603564652821,0.9676653321135505,0.40916278604316997,-1.308725787005776,0.3509177866780628,-0.03853728582786859,False,-0.43044980445366976,False,4.2850327626928815,0.7485684795356936
11,0,0,0,0.734411878869246,0.5070007798292839,-0.4696949077017722,-0.09322083976251093,0.15485068357909346,0.021113670787485807,0.17453414132515696,0.11323825305962945,0.7156453884993818,0.09774975855599186,-1.2573315136217609,-0.37014167797364117,-0.36025198147152915,False,2.082193238114294,False,-0.3146028767245181,-0.5903261731057386
6,0,1,0,-0.7087571740944018,-0.4377762492022433,0.3289507996034871,0.5108043555839242,0.6394738531997782,0.7144842718548285,0.7642968246771839,0.4274132833754737,0.9676653321135505,0.5185781740792059,-1.308725787005776,0.07271374126125996,-0.2530137495903089,False,-0.7319669695618254,False,0.09024310214254892,-0.3870317239135634
9,0,1,0,-0.7241100363599761,-0.8363174277020747,1.499059626585611,1.3096763881388878,1.2404065835294276,1.0019793991266535,-0.3169347614681988,-0.09005147243885758,0.2116055012710442,-0.09583131258468709,0.9269251051988792,0.8789377096120062,-0.2530137495903089,False,-0.8324726912645439,False,-0.3146028767245181,-0.5475954927022906
4,1,0,0,-0.03323123440929195,-0.6722122365551029,-0.6739996235240481,-0.5413685653421246,-0.42669711996572823,-0.04653224151176688,1.1574719469118684,1.351457490186779,1.05167197998494,1.393901278367492,-1.1545429668537308,-1.517023661120467,-0.4674902133527493,False,0.8761245776816714,False,-0.24631560318067544,-0.4142239750793999
9,0,1,0,-0.2635241683928533,-0.5831265613610431,1.14616966289259,0.9589520811635379,0.9496326817570168,0.7313957499296414,-0.21864098090952766,0.46437505164792675,-0.12442109021451421,0.05566691700366994,1.2609878821949771,0.3168519851984679,-0.4674902133527493,False,-0.3299440827509512,False,-0.3146028767245181,0.3860051306579365
7,0,1,0,-0.9544029703435374,-0.8269399882079701,1.2390354428118062,1.192768285813771,1.2016367299597723,0.7990416622288947,-0.6118161031442122,0.2795662102856653,-2.0145706673207804,-0.20524670062072306,1.774930616035128,0.5780231298754656,1.2483214967467735,False,-0.5309555261563883,False,-0.3146028767245181,0.9440937141090496
2,0,0,1,0.36594318449555124,0.8609991207319923,-0.13537809999259381,-0.2296136258084808,-0.40731219318090056,0.10567106116155196,0.862590605235855,0.3165279785581165,0.7576487124350766,0.08091662193506292,-1.308725787005776,-0.1884574034157285,-0.89644314087763,False,-1.6365184648862923,False,-0.3146028767245181,-0.5333519325678023
5,1,0,0,-0.631992862766548,-0.46825292755821873,0.9790112590380005,0.7835899276758633,0.7170135603390875,0.7313957499296414,0.17453414132515696,0.7046265454188649,0.4216221209495182,0.846824338187313,0.36158809797471364,-0.7562207614092026,0.2831774098157919,False,-1.1339898563726996,False,-0.3146028767245181,-0.5851466966931995
9,0,1,0,-0.4938171023764147,-0.5503055231314622,1.3319012227310223,1.1343142346512125,1.1822518031749452,0.9174220087525873,-0.1203472003508565,-0.274860313801119,0.3376154730781286,-0.2389129738625801,-0.04956608909740678,0.782417938753116,-0.4674902133527493,False,-0.7319669695618254,False,-0.3146028767245181,-0.2523653371875462
6,0,1,0,-1.3382245269828064,-1.1410842112606354,0.9604381030541569,0.9199827137218326,0.930247754972189,0.9174220087525873,0.37112170244249926,0.46437505164792675,-0.41844435776437783,0.24083141983388484,1.5693535224990673,0.782417938753111,-0.14577551770908878,False,-0.8324726912645439,False,-0.3146028767245181,-0.4828520375455472
3,1,0,0,1.7323479261313453,0.9524291557996015,-2.6984736257629605,-2.5482909885899594,-2.3651897984484673,-2.2788473473871136,-0.41522854202686993,0.6122221247377352,1.0096686560492454,0.12299946348738483,-1.308725787005776,-0.33039824291410097,-1.0036813727588503,False,0.7756188559789529,False,-0.3146028767245181,-0.5165186342270475
3,1,0,0,0.7190590166036717,0.6148413340115157,-0.5068412196694586,-0.7557000862715052,-1.0857846306498593,-0.536965105681351,0.17453414132515696,-0.09005147243885758,0.463625444885213,1.031988841017527,-0.4864174128615349,-1.0003590053463942,-1.0036813727588503,False,0.17258452576264155,False,-0.3146028767245181,-0.4129291059762654
7,0,1,0,-0.2021127193305738,-0.7917745901049702,1.201889130844119,1.2317376532554762,1.1822518031749452,0.9174220087525873,-0.3169347614681988,0.07627648478717826,-1.216507512542579,-0.6513248210753297,1.8006277527271353,0.8505495417123241,0.8193685692218928,False,-1.033484134669981,False,-0.3146028767245181,0.3885948688642057
4,1,0,0,0.5808832562135383,0.06391676373285164,-1.2311943030393453,-0.9895162909217382,-0.814395655662276,-0.5031421495317246,0.9608843857945262,0.4828559357841523,1.05167197998494,0.5438278790105989,-1.308725787005776,-0.6256351890706979,2.642418511202636,False,0.17258452576264155,False,-0.2170496288047429,-0.34559591261325523
7,0,1,0,-1.1539901797959502,-1.0848195742960074,0.8861454791187843,1.1537989183720656,1.3373312174535645,0.9005105306777738,-0.21864098090952766,0.4458941675116993,0.7576487124350766,0.771075223393135,-0.6662973697055876,-0.43827328093285156,1.1410832648655533,False,0.9766302993843899,False,-0.2902145647445743,0.8793502589523075
7,0,1,0,-1.2614602156549526,-1.005111338596071,1.2761817547794918,1.2901917044180347,1.298561363883909,1.0019793991266535,-0.21864098090952766,-0.36726473448224883,-0.376441033828683,-1.5098147887426872,1.492262112423045,2.2472474023762765,1.2483214967467735,False,0.072078804059923,False,-0.3146028767245181,-0.594210780415144
2,0,0,1,0.6269418430102437,0.5679541365411043,-0.8040117154109506,-0.7167307188297999,-0.6787011681684845,-0.7060798864294833,-0.3169347614681988,-0.05308970416640456,-1.1745041886068843,-0.33991179358815116,0.9783193785828945,-0.20549030415554148,-0.5747284452339695,True,0.2730902474653601,True,-0.3146028767245181,-0.5942107804151383
6,0,1,0,-0.7855214854222555,-1.2137593673400167,0.3103776436196436,0.3938962532588081,0.5619341460604689,0.8328646183785211,1.4523532885878818,1.6471516363663976,0.8416553603064661,1.200320207226813,-1.2573315136217609,-1.829293508016862,0.7121303373406727,False,0.4741016908707972,False,0.8950573974806941,3.7539596679116585
8,0,1,0,-1.230754491123804,-1.506804351530998,1.1833159748602757,1.212252969534624,1.124097022820463,1.0358023552762798,-0.02205341979218535,0.4458941675116993,0.253608825206739,0.3418302395594559,0.5671651915107738,0.43608229037709695,1.3555597286279937,False,0.4741016908707972,False,-0.0658420945290914,0.5608124595811346
8,0,1,0,-0.8469329344845351,-1.3848976381075064,1.3504743787148645,1.2707070206971824,1.3373312174535645,1.0358023552762798,-0.1203472003508565,-1.2543471730211029,0.3796187970138234,0.2492479881443489,0.2587995512066834,0.7994508394929145,1.1410832648655533,False,-0.8324726912645439,False,-0.3146028767245181,-0.563133921939907
9,0,1,0,-0.816227209953404,-0.5127957651552113,1.109023350924903,0.8030746113967158,0.6007039996301236,1.0188908772014662,0.9608843857945262,0.09475736892340385,0.5896354166922974,0.7121592452198849,-0.3836288660935048,-0.5631812196914219,-0.03853728582786859,True,-0.9329784129672625,True,5.611756934401824,1.327374968636963
5,1,0,0,-1.0311672816713913,-1.4317848355780671,0.7004139192803519,0.7835899276758633,0.8914779014025344,0.8328646183785211,0.37112170244249926,0.8339927343724478,0.673642064563687,0.6616598353570989,0.6442566015867964,0.004582138302041957,-0.2530137495903089,False,-0.028426917642795556,False,-0.3146028767245181,-0.024468375035812277
1,0,0,1,2.2082866563640247,2.07537753521936,-2.3270105060860957,-2.567775672310812,-2.636578773436051,-2.853837601930764,-1.8896352504069371,-0.6444779965256401,0.7156453884993818,0.9730728628442771,-1.2059372402377457,-1.4148262566816256,-1.0036813727588503,False,-0.1289326393455141,False,-0.3146028767245181,-0.3248780069630971
11,0,0,0,0.5194718071512588,0.24677683386775304,-0.692572779507891,-0.7362154025506522,-0.6593162413836567,-0.45240771530728485,0.4694154830011704,0.22412355787698668,1.05167197998494,-0.9795709851834372,-1.308725787005776,0.7256416029537572,-1.1109196046400704,False,0.6751131342762343,False,-0.0512091073411251,-0.524287848845859
4,1,0,0,0.442707495823405,0.753158566549779,0.5889749833772921,0.354926885817102,0.17423561036392113,0.2747858419096843,-0.1203472003508565,0.13171913719585687,-0.08241776627881942,-0.18841356399979414,0.6956508749708115,0.07839137484119997,-0.36025198147152915,False,-1.3350012997781366,False,-0.3146028767245181,-0.5683133983524411
8,0,1,0,-0.6626985872976965,-0.8034963894724192,1.2761817547794918,1.212252969534624,1.2404065835294276,0.8835990526029609,-0.41522854202686993,-0.10853235657508317,-0.08241776627881942,0.27449769307574184,1.158199335426947,0.6347994656748134,1.3555597286279937,False,-0.5309555261563883,False,-0.30484755193254054,-0.217403871402905
8,0,1,0,-2.1212205025269184,-1.673253902551482,1.5919254065048274,1.4070998067431517,1.376101071023219,1.2725630483236647,0.17453414132515696,0.5198177040566053,0.6316387406279922,0.6364101304257059,0.2844966878986911,0.11245717632081814,0.39041564169701215,False,-1.5360127431835737,False,-0.3146028767245181,0.4973638735275287
2,0,0,1,0.6883532920725406,0.7484698468028667,-0.3211096598310262,-0.619307300225536,-0.6399313145988298,-0.3678503249332187,0.37112170244249926,1.2405721853694236,0.463625444885213,0.897323748050099,-0.12665749917342956,-0.6767338912901094,-1.1109196046400704,False,-0.43044980445366976,False,-0.23656027838869795,0.0661724621836254
7,0,1,0,-1.5531645987007934,-1.1504616507547776,1.3319012227310223,1.1343142346512125,0.8720929746177067,0.9850679210518399,0.0762403607664858,0.4089323992392481,-0.6284609774428518,0.501745037458277,0.7727422850468341,0.515569160496183,1.6772744242716542,False,-0.6314612478591068,False,1.4267225986434688,0.7951837672485412
